Airport Name,Flight Type,Carrier,Flight Number,Scheduled Departure (Local),Revised Departure (Local),Departure Delay (min),Scheduled Arrival (Local),Revised Arrival (Local),Arrival Delay (min)
Bangalore,Arrival,IndiGo,6E 7356,,,,2025-08-18 09:25+05:30,2025-08-18 09:23+05:30,-2
Bangalore,Arrival,Air India,AI 2851,,,,2025-08-18 09:45+05:30,2025-08-18 09:23+05:30,-22
Bangalore,Arrival,IndiGo,6E 7233,,,,2025-08-18 09:25+05:30,2025-08-18 09:25+05:30,0
Bangalore,Arrival,IndiGo,6E 249,,,,2025-08-18 09:20+05:30,2025-08-18 09:26+05:30,6
Bangalore,Arrival,SpiceJet,SG 183,,,,2025-08-18 09:20+05:30,2025-08-18 09:26+05:30,6
Bangalore,Arrival,SpiceJet,SG 534,,,,2025-08-18 09:20+05:30,2025-08-18 09:26+05:30,6
Bangalore,Arrival,Air India Express,IX 2011,,,,2025-08-18 09:40+05:30,2025-08-18 09:34+05:30,-6
Bangalore,Arrival,IndiGo,6E 7257,,,,2025-08-18 09:45+05:30,2025-08-18 09:35+05:30,-10
Bangalore,Arrival,IndiGo,6E 701,,,,2025-08-18 09:10+05:30,2025-08-18 09:36+05:30,26
Bangalore,Arrival,IndiGo,6E 7203,,,,2025-08-18 09:35+05:30,2025-08-18 09:38+05:30,3
Bangalore,Arrival,Air India Express,IX 2675,,,,2025-08-18 09:35+05:30,2025-08-18 09:38+05:30,3
Bangalore,Arrival,Air India Express,IX 1170,,,,2025-08-18 09:30+05:30,2025-08-18 09:40+05:30,10
Bangalore,Arrival,IndiGo,6E 661,,,,2025-08-18 09:35+05:30,2025-08-18 09:41+05:30,6
Bangalore,Arrival,Air India,AI 2815,,,,2025-08-18 09:25+05:30,2025-08-18 09:43+05:30,18
Bangalore,Arrival,Air India Express,IX 2894,,,,2025-08-18 10:05+05:30,2025-08-18 09:47+05:30,-18
Bangalore,Arrival,Air India Express,IX 2742,,,,2025-08-18 10:00+05:30,2025-08-18 09:49+05:30,-11
Bangalore,Arrival,IndiGo,6E 5296,,,,2025-08-18 09:30+05:30,2025-08-18 09:50+05:30,20
Bangalore,Arrival,IndiGo,6E 6815,,,,2025-08-18 10:05+05:30,2025-08-18 09:57+05:30,-8
Bangalore,Arrival,IndiGo,6E 2103,,,,2025-08-18 09:55+05:30,2025-08-18 09:59+05:30,4
Bangalore,Arrival,IndiGo,6E 151,,,,2025-08-18 09:45+05:30,2025-08-18 10:01+05:30,16
Bangalore,Arrival,Air India,AI 2651,,,,2025-08-18 10:15+05:30,2025-08-18 10:04+05:30,-11
Bangalore,Arrival,Shuttle America,S5 160,,,,2025-08-18 10:10+05:30,2025-08-18 10:08+05:30,-2
Bangalore,Arrival,IndiGo,6E 1409,,,,2025-08-18 05:40+05:30,2025-08-18 10:14+05:30,274
Bangalore,Arrival,Air India Express,IX 1323,,,,2025-08-18 10:30+05:30,2025-08-18 10:16+05:30,-14
Bangalore,Arrival,Saudi Arabian,SV 866,,,,2025-08-18 09:55+05:30,2025-08-18 10:16+05:30,21
Bangalore,Arrival,Air India Express,IX 2542,,,,2025-08-18 10:30+05:30,2025-08-18 10:20+05:30,-10
Bangalore,Arrival,IndiGo,6E 6009,,,,2025-08-18 10:25+05:30,2025-08-18 10:23+05:30,-2
Bangalore,Arrival,Singapore,SQ 508,,,,2025-08-18 10:25+05:30,2025-08-18 10:30+05:30,5
Bangalore,Arrival,IndiGo,6E 5193,,,,2025-08-18 10:45+05:30,2025-08-18 10:38+05:30,-7
Bangalore,Arrival,Air India Express,IX 2750,,,,2025-08-18 10:35+05:30,2025-08-18 10:40+05:30,5
Bangalore,Arrival,IndiGo,6E 7711,,,,2025-08-18 10:30+05:30,2025-08-18 10:41+05:30,11
Bangalore,Arrival,IndiGo,6E 728,,,,2025-08-18 11:00+05:30,2025-08-18 10:43+05:30,-17
Bangalore,Arrival,IndiGo,6E 1006,,,,2025-08-18 07:35+05:30,2025-08-18 10:46+05:30,191
Bangalore,Arrival,IndiGo,6E 393,,,,2025-08-18 10:45+05:30,2025-08-18 10:51+05:30,6
Bangalore,Arrival,Starlight Airline,QP 1384,,,,2025-08-18 11:10+05:30,2025-08-18 10:52+05:30,-18
Bangalore,Arrival,IndiGo,6E 2109,,,,2025-08-18 10:55+05:30,2025-08-18 10:55+05:30,0
Bangalore,Arrival,IndiGo,6E 6799,,,,2025-08-18 10:55+05:30,2025-08-18 10:58+05:30,3
Bangalore,Arrival,IndiGo,6E 325,,,,2025-08-18 11:10+05:30,2025-08-18 11:01+05:30,-9
Bangalore,Arrival,Air India,AI 427,,,,2025-08-18 11:20+05:30,2025-08-18 11:03+05:30,-17
Bangalore,Arrival,Alliance Air,9I 528,,,,2025-08-18 10:50+05:30,2025-08-18 11:07+05:30,17
Bangalore,Arrival,Starlight Airline,QP 1543,,,,2025-08-18 10:10+05:30,2025-08-18 11:13+05:30,63
Bangalore,Arrival,IndiGo,6E 823,,,,2025-08-18 11:20+05:30,2025-08-18 11:17+05:30,-3
Bangalore,Arrival,IndiGo,6E 1184,,,,2025-08-18 11:10+05:30,2025-08-18 11:19+05:30,9
Bangalore,Arrival,Air India Express,IX 1573,,,,2025-08-18 11:40+05:30,2025-08-18 11:23+05:30,-17
Bangalore,Arrival,Air India Express,IX 2829,,,,2025-08-18 11:45+05:30,2025-08-18 11:26+05:30,-19
Bangalore,Arrival,IndiGo,6E 6142,,,,2025-08-18 11:50+05:30,2025-08-18 11:26+05:30,-24
Bangalore,Arrival,IndiGo,6E 6634,,,,2025-08-18 11:30+05:30,2025-08-18 11:34+05:30,4
Bangalore,Arrival,IndiGo,6E 703,,,,2025-08-18 12:10+05:30,2025-08-18 11:39+05:30,-31
Bangalore,Arrival,IndiGo,6E 406,,,,2025-08-18 11:45+05:30,2025-08-18 11:46+05:30,1
Bangalore,Arrival,Air India,AI 2801,,,,2025-08-18 11:50+05:30,2025-08-18 11:47+05:30,-3
Bangalore,Arrival,IndiGo,6E 6066,,,,2025-08-18 11:50+05:30,2025-08-18 11:49+05:30,-1
Bangalore,Arrival,Air India,AI 524,,,,2025-08-18 11:30+05:30,2025-08-18 11:51+05:30,21
Bangalore,Arrival,Air India Express,IX 1456,,,,2025-08-18 12:00+05:30,2025-08-18 11:54+05:30,-6
Bangalore,Arrival,IndiGo,6E 7732,,,,2025-08-18 12:15+05:30,2025-08-18 11:54+05:30,-21
Bangalore,Arrival,IndiGo,6E 953,,,,2025-08-18 12:00+05:30,2025-08-18 11:54+05:30,-6
Bangalore,Departure,IndiGo,6E 6597,2025-08-17 22:15+05:30,2025-08-18 00:00+05:30,105,,,
Bangalore,Departure,DHL Aviation EEMEA,ES 730,2025-08-18 00:00+05:30,2025-08-18 00:00+05:30,0,,,
Bangalore,Departure,Air India,AI 2811,2025-08-18 00:10+05:30,2025-08-18 00:10+05:30,0,,,
Bangalore,Departure,Air India,AI 2814,2025-08-18 00:15+05:30,2025-08-18 00:15+05:30,0,,,
Bangalore,Departure,VietJetAir,VJ 1802,2025-08-18 00:24+05:30,2025-08-18 00:24+05:30,0,,,
Bangalore,Departure,Thai  International,TG 326,2025-08-18 00:30+05:30,2025-08-18 00:30+05:30,0,,,
Bangalore,Departure,Malaysia,MH 193,2025-08-18 00:40+05:30,2025-08-18 00:40+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6563,2025-08-18 00:50+05:30,2025-08-18 00:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6779,2025-08-18 01:00+05:30,2025-08-18 01:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 458,2025-08-18 23:30+05:30,2025-08-18 01:00+05:30,-1350,,,
Bangalore,Departure,IndiGo,6E 1605,2025-08-18 01:15+05:30,2025-08-18 01:15+05:30,0,,,
Bangalore,Departure,Thai Lion Air,SL 217,2025-08-18 00:35+05:30,2025-08-18 01:20+05:30,45,,,
Bangalore,Departure,Cathay Pacific,CX 624,2025-08-18 01:20+05:30,2025-08-18 01:20+05:30,0,,,
Bangalore,Departure,IndiGo,6E 77,2025-08-18 00:45+05:30,2025-08-18 01:25+05:30,40,,,
Bangalore,Departure,IndiGo,6E 1419,2025-08-18 01:30+05:30,2025-08-18 01:40+05:30,10,,,
Bangalore,Departure,Air France,AF 191,2025-08-18 01:35+05:30,2025-08-18 01:50+05:30,15,,,
Bangalore,Departure,Japan Airlines,JL 754,2025-08-18 02:15+05:30,2025-08-18 02:15+05:30,0,,,
Bangalore,Departure,Lufthansa,LH 765,2025-08-18 02:10+05:30,2025-08-18 02:25+05:30,15,,,
Bangalore,Departure,IndiGo,6E 6876,2025-08-18 02:40+05:30,2025-08-18 02:40+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5323,2025-08-18 03:30+05:30,2025-08-18 03:30+05:30,0,,,
Bangalore,Departure,Lufthansa,LH 755,2025-08-18 03:00+05:30,2025-08-18 03:35+05:30,35,,,
Bangalore,Departure,IndiGo,6E 1301,2025-08-18 03:50+05:30,2025-08-18 03:50+05:30,0,,,
Bangalore,Departure,Air India,AI 2810,2025-08-18 03:55+05:30,2025-08-18 03:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 1698,2025-08-18 03:55+05:30,2025-08-18 03:55+05:30,0,,,
Bangalore,Departure,Qatar,QR 573,2025-08-18 04:00+05:30,2025-08-18 04:00+05:30,0,,,
Bangalore,Departure,Qatar,QR 573,2025-08-18 04:00+05:30,2025-08-18 04:00+05:30,0,,,
Bangalore,Departure,Etihad,EY 233,2025-08-18 04:20+05:30,2025-08-18 04:20+05:30,0,,,
Bangalore,Departure,IndiGo,6E 408,2025-08-18 04:25+05:30,2025-08-18 04:25+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1116,2025-08-18 04:30+05:30,2025-08-18 04:30+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6633,2025-08-18 04:45+05:30,2025-08-18 04:45+05:30,0,,,
Bangalore,Departure,Emirates,EK 569,2025-08-18 04:45+05:30,2025-08-18 04:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 2021,2025-08-18 04:50+05:30,2025-08-18 04:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5205,2025-08-18 04:55+05:30,2025-08-18 04:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6353,2025-08-18 04:55+05:30,2025-08-18 04:55+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1977,2025-08-18 05:00+05:30,2025-08-18 05:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 575,2025-08-18 05:00+05:30,2025-08-18 05:00+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1359,2025-08-18 05:00+05:30,2025-08-18 05:00+05:30,0,,,
Bangalore,Departure,Air Arabia,G9 497,2025-08-18 04:20+05:30,2025-08-18 05:00+05:30,40,,,
Bangalore,Departure,Air India Express,IX 884,2025-08-18 05:05+05:30,2025-08-18 05:05+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1311,2025-08-18 05:10+05:30,2025-08-18 05:10+05:30,0,,,
Bangalore,Departure,Air India,AI 525,2025-08-18 05:10+05:30,2025-08-18 05:10+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2465,2025-08-18 05:10+05:30,2025-08-18 05:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6923,2025-08-18 05:10+05:30,2025-08-18 05:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6003,2025-08-18 05:10+05:30,2025-08-18 05:10+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2801,2025-08-18 05:15+05:30,2025-08-18 05:15+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2971,2025-08-18 05:20+05:30,2025-08-18 05:20+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 946W,2025-08-18 05:22+05:30,2025-08-18 05:22+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 131U,2025-08-18 05:24+05:30,2025-08-18 05:24+05:30,0,,,
Bangalore,Departure,IndiGo,6E 1055,2025-08-18 05:25+05:30,2025-08-18 05:25+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1372,2025-08-18 05:25+05:30,2025-08-18 05:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 217,2025-08-18 05:25+05:30,2025-08-18 05:25+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1351,2025-08-18 05:35+05:30,2025-08-18 05:35+05:30,0,,,
Bangalore,Departure,Gulf Air,GF 283,2025-08-18 05:45+05:30,2025-08-18 05:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6858,2025-08-18 05:45+05:30,2025-08-18 05:45+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1017,2025-08-18 05:50+05:30,2025-08-18 05:50+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1572,2025-08-18 05:50+05:30,2025-08-18 05:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7204,2025-08-18 05:55+05:30,2025-08-18 05:55+05:30,0,,,
Bangalore,Departure,Virgin Atlantic,VS 317,2025-08-18 05:55+05:30,2025-08-18 05:55+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1561,2025-08-18 06:00+05:30,2025-08-18 06:00+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2749,2025-08-18 06:00+05:30,2025-08-18 06:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 586,2025-08-18 06:05+05:30,2025-08-18 06:05+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7171,2025-08-18 06:05+05:30,2025-08-18 06:05+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7236,2025-08-18 06:05+05:30,2025-08-18 06:05+05:30,0,,,
Bangalore,Departure,SalamAir,OV 784,2025-08-18 06:06+05:30,2025-08-18 06:06+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 157K,2025-08-18 06:08+05:30,2025-08-18 06:08+05:30,0,,,
Bangalore,Departure,IndiGo,6E 857,2025-08-18 06:10+05:30,2025-08-18 06:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 368,2025-08-18 06:10+05:30,2025-08-18 06:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7728,2025-08-18 06:10+05:30,2025-08-18 06:10+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 156U,2025-08-18 06:13+05:30,2025-08-18 06:13+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7227,2025-08-18 06:15+05:30,2025-08-18 06:15+05:30,0,,,
Bangalore,Departure,IndiGo,6E 1077,2025-08-18 06:15+05:30,2025-08-18 06:15+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2741,2025-08-18 06:15+05:30,2025-08-18 06:15+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1736,2025-08-18 06:15+05:30,2025-08-18 06:15+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7107,2025-08-18 06:20+05:30,2025-08-18 06:20+05:30,0,,,
Bangalore,Departure,IndiGo,6E 194,2025-08-18 06:20+05:30,2025-08-18 06:20+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6439,2025-08-18 06:25+05:30,2025-08-18 06:25+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2693,2025-08-18 06:25+05:30,2025-08-18 06:25+05:30,0,,,
Bangalore,Departure,Kuwait,KU 356,2025-08-18 05:55+05:30,2025-08-18 06:25+05:30,30,,,
Bangalore,Departure,IndiGo,6E 688,2025-08-18 06:25+05:30,2025-08-18 06:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6178,2025-08-18 06:30+05:30,2025-08-18 06:30+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2891,2025-08-18 06:35+05:30,2025-08-18 06:35+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1331,2025-08-18 06:40+05:30,2025-08-18 06:40+05:30,0,,,
Bangalore,Departure,Air India,AI 2654,2025-08-18 06:40+05:30,2025-08-18 06:40+05:30,0,,,
Bangalore,Departure,Air India,AI 2402,2025-08-18 06:40+05:30,2025-08-18 06:40+05:30,0,,,
Bangalore,Departure,British,BA 118,2025-08-18 06:45+05:30,2025-08-18 06:45+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 173F,2025-08-18 06:45+05:30,2025-08-18 06:45+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1421,2025-08-18 06:55+05:30,2025-08-18 06:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 934,2025-08-18 06:55+05:30,2025-08-18 06:55+05:30,0,,,
Bangalore,Departure,Air India,AI 2808,2025-08-18 06:55+05:30,2025-08-18 06:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 2368,2025-08-18 07:00+05:30,2025-08-18 07:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6032,2025-08-18 07:00+05:30,2025-08-18 07:00+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2873,2025-08-18 07:10+05:30,2025-08-18 07:05+05:30,-5,,,
Bangalore,Departure,Air India Express,IX 2451,2025-08-18 07:05+05:30,2025-08-18 07:05+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6495,2025-08-18 07:05+05:30,2025-08-18 07:05+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 142U,2025-08-18 07:07+05:30,2025-08-18 07:07+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1325,2025-08-18 07:15+05:30,2025-08-18 07:15+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5089,2025-08-18 07:15+05:30,2025-08-18 07:15+05:30,0,,,
Bangalore,Departure,Shuttle America,S5 159,2025-08-18 07:25+05:30,2025-08-18 07:15+05:30,-10,,,
Bangalore,Departure,IndiGo,6E 6269,2025-08-18 07:15+05:30,2025-08-18 07:15+05:30,0,,,
Bangalore,Departure,IndiGo,6E 702,2025-08-18 07:20+05:30,2025-08-18 07:20+05:30,0,,,
Bangalore,Departure,Ghodawat Enterprises,OG 159,2025-08-18 07:23+05:30,2025-08-18 07:23+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1527,2025-08-18 07:25+05:30,2025-08-18 07:25+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 132E,2025-08-18 07:26+05:30,2025-08-18 07:26+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1257,2025-08-18 07:30+05:30,2025-08-18 07:30+05:30,0,,,
Bangalore,Departure,IndiGo,6E 959,2025-08-18 07:30+05:30,2025-08-18 07:30+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 152G,2025-08-18 07:31+05:30,2025-08-18 07:31+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2870,2025-08-18 07:35+05:30,2025-08-18 07:35+05:30,0,,,
Bangalore,Departure,IndiGo,6E 405,2025-08-18 07:40+05:30,2025-08-18 07:40+05:30,0,,,
Bangalore,Departure,Ghodawat Enterprises,OG 9151,2025-08-18 07:44+05:30,2025-08-18 07:44+05:30,0,,,
Bangalore,Departure,Shuttle America,S5 9151,2025-08-18 07:45+05:30,2025-08-18 07:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 113,2025-08-18 07:45+05:30,2025-08-18 07:45+05:30,0,,,
Bangalore,Departure,Air India,AI 2868,2025-08-18 08:00+05:30,2025-08-18 08:00+05:30,0,,,
Bangalore,Departure,Air India,AI 2868,2025-08-18 08:00+05:30,2025-08-18 08:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7005,2025-08-18 08:05+05:30,2025-08-18 08:05+05:30,0,,,
Bangalore,Departure,IndiGo,6E 484,2025-08-18 08:10+05:30,2025-08-18 08:10+05:30,0,,,
Bangalore,Departure,Shuttle America,S5 183,2025-08-18 08:10+05:30,2025-08-18 08:10+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1375,2025-08-18 08:10+05:30,2025-08-18 08:10+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2613,2025-08-18 08:10+05:30,2025-08-18 08:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 1485,2025-08-18 08:00+05:30,2025-08-18 08:15+05:30,15,,,
Bangalore,Departure,Alliance Air,9I 527,2025-08-18 08:15+05:30,2025-08-18 08:15+05:30,0,,,
Bangalore,Departure,Ghodawat Enterprises,OG 183,2025-08-18 08:15+05:30,2025-08-18 08:15+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 137E,2025-08-18 08:18+05:30,2025-08-18 08:18+05:30,0,,,
Bangalore,Departure,IndiGo,6E 442,2025-08-18 08:20+05:30,2025-08-18 08:20+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6801,2025-08-18 08:25+05:30,2025-08-18 08:25+05:30,0,,,
Bangalore,Departure,Air India,AI 2846,2025-08-18 08:25+05:30,2025-08-18 08:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 415,2025-08-18 08:35+05:30,2025-08-18 08:35+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6558,2025-08-18 08:35+05:30,2025-08-18 08:35+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6526,2025-08-18 08:40+05:30,2025-08-18 08:40+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6035,2025-08-18 08:40+05:30,2025-08-18 08:40+05:30,0,,,
Bangalore,Departure,Oman Air,WY 282,2025-08-18 08:45+05:30,2025-08-18 08:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 457,2025-08-18 08:45+05:30,2025-08-18 08:45+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1205,2025-08-18 08:45+05:30,2025-08-18 08:45+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2671,2025-08-18 08:50+05:30,2025-08-18 08:45+05:30,-5,,,
Bangalore,Departure,IndiGo,6E 7714,2025-08-18 08:45+05:30,2025-08-18 08:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5216,2025-08-18 08:50+05:30,2025-08-18 08:50+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2508,2025-08-18 08:50+05:30,2025-08-18 08:50+05:30,0,,,
Bangalore,Departure,Air India,AI 523,2025-08-18 08:50+05:30,2025-08-18 08:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 312,2025-08-18 08:55+05:30,2025-08-18 08:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6288,2025-08-18 09:00+05:30,2025-08-18 09:00+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2722,2025-08-18 09:00+05:30,2025-08-18 09:00+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2673,2025-08-18 09:05+05:30,2025-08-18 09:05+05:30,0,,,
Bangalore,Departure,Air India,AI 2804,2025-08-18 09:10+05:30,2025-08-18 09:10+05:30,0,,,
Bangalore,Departure,Air India,AI 2604,2025-08-18 09:10+05:30,2025-08-18 09:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5256,2025-08-18 09:15+05:30,2025-08-18 09:15+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2712,2025-08-18 09:25+05:30,2025-08-18 09:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 524,2025-08-18 09:25+05:30,2025-08-18 09:25+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1850,2025-08-18 09:40+05:30,2025-08-18 09:40+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 185J,2025-08-18 09:50+05:30,2025-08-18 09:50+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1323,2025-08-18 09:50+05:30,2025-08-18 09:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6583,2025-08-18 09:50+05:30,2025-08-18 09:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 503,2025-08-18 09:55+05:30,2025-08-18 09:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6445,2025-08-18 10:00+05:30,2025-08-18 10:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7341,2025-08-18 10:00+05:30,2025-08-18 10:00+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 132C,2025-08-18 10:04+05:30,2025-08-18 10:04+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7271,2025-08-18 10:05+05:30,2025-08-18 10:05+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7731,2025-08-18 09:35+05:30,2025-08-18 10:10+05:30,35,,,
Bangalore,Departure,IndiGo,6E 537,2025-08-18 10:10+05:30,2025-08-18 10:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7207,2025-08-18 10:15+05:30,2025-08-18 10:15+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7257,2025-08-18 10:15+05:30,2025-08-18 10:15+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6059,2025-08-18 10:20+05:30,2025-08-18 10:20+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2675,2025-08-18 10:20+05:30,2025-08-18 10:20+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5051,2025-08-18 10:10+05:30,2025-08-18 10:20+05:30,10,,,
Bangalore,Departure,Starlight Airline,QP 578,2025-08-18 10:20+05:30,2025-08-18 10:20+05:30,0,,,
Bangalore,Departure,Air India,AI 2406,2025-08-18 10:10+05:30,2025-08-18 10:20+05:30,10,,,
Bangalore,Departure,Air India Express,IX 2717,2025-08-18 10:25+05:30,2025-08-18 10:25+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2011,2025-08-18 10:25+05:30,2025-08-18 10:25+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1129,2025-08-18 10:25+05:30,2025-08-18 10:25+05:30,0,,,
Bangalore,Departure,Emirates,EK 565,2025-08-18 10:30+05:30,2025-08-18 10:30+05:30,0,,,
Bangalore,Departure,Air India,AI 2852,2025-08-18 10:30+05:30,2025-08-18 10:30+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6144,2025-08-18 10:30+05:30,2025-08-18 10:30+05:30,0,,,
Bangalore,Departure,Shuttle America,S5 117,2025-08-18 10:35+05:30,2025-08-18 10:35+05:30,0,,,
Bangalore,Departure,IndiGo,6E 175,2025-08-18 10:35+05:30,2025-08-18 10:35+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 578,2025-08-18 10:39+05:30,2025-08-18 10:39+05:30,0,,,
Bangalore,Departure,IndiGo,6E 508,2025-08-18 10:40+05:30,2025-08-18 10:40+05:30,0,,,
Bangalore,Departure,IndiGo,6E 904,2025-08-18 10:45+05:30,2025-08-18 10:45+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2742,2025-08-18 10:50+05:30,2025-08-18 10:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7142,2025-08-18 10:55+05:30,2025-08-18 10:55+05:30,0,,,
Bangalore,Departure,Ghodawat Enterprises,OG 117,2025-08-18 10:56+05:30,2025-08-18 10:56+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7711,2025-08-18 11:00+05:30,2025-08-18 11:00+05:30,0,,,
Bangalore,Departure,Air India,AI 2652,2025-08-18 11:00+05:30,2025-08-18 11:00+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1323,2025-08-18 11:15+05:30,2025-08-18 11:15+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1343,2025-08-18 11:20+05:30,2025-08-18 11:20+05:30,0,,,
Bangalore,Departure,Alliance Air,9I 507,2025-08-18 11:20+05:30,2025-08-18 11:20+05:30,0,,,
Bangalore,Departure,IndiGo,6E 1167,2025-08-18 11:20+05:30,2025-08-18 11:20+05:30,0,,,
Bangalore,Departure,Saudi Arabian,SV 867,2025-08-18 11:25+05:30,2025-08-18 11:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5011,2025-08-18 11:25+05:30,2025-08-18 11:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 641,2025-08-18 11:30+05:30,2025-08-18 11:30+05:30,0,,,
