Airport Name,Flight Type,Carrier,Flight Number,Scheduled Departure (Local),Revised Departure (Local),Departure Delay (min),Scheduled Arrival (Local),Revised Arrival (Local),Arrival Delay (min)
Delhi,Departure,Air India,AI 2964,2025-08-19 21:35+05:30,2025-08-19 22:10+05:30,35,,,
Delhi,Departure,IndiGo,6E 83,2025-08-19 22:10+05:30,2025-08-19 22:10+05:30,0,,,
Delhi,Departure,Air India,AI 314,2025-08-19 22:10+05:30,2025-08-19 22:10+05:30,0,,,
Delhi,Departure,Air India,AI 479,2025-08-19 21:25+05:30,2025-08-19 22:12+05:30,47,,,
Delhi,Departure,Air India Express,IX 1130,2025-08-19 22:15+05:30,2025-08-19 22:15+05:30,0,,,
Delhi,Departure,SpiceJet,SG 546,2025-08-19 20:10+05:30,2025-08-19 22:23+05:30,133,,,
Delhi,Departure,Air India,AI 2957,2025-08-19 20:30+05:30,2025-08-19 22:28+05:30,118,,,
Delhi,Departure,Air India,AI 455,2025-08-19 22:30+05:30,2025-08-19 22:30+05:30,0,,,
Delhi,Departure,IndiGo,6E 2136,2025-08-19 21:30+05:30,2025-08-19 22:34+05:30,64,,,
Delhi,Departure,Malindo Air,OD 206,2025-08-19 22:05+05:30,2025-08-19 22:37+05:30,32,,,
Delhi,Departure,IndiGo,6E 71,2025-08-19 22:00+05:30,2025-08-19 22:41+05:30,41,,,
Delhi,Departure,Air India,AI 2433,2025-08-19 21:30+05:30,2025-08-19 22:50+05:30,80,,,
Delhi,Departure,SpiceJet,SG 2473,2025-08-19 18:45+05:30,2025-08-19 22:50+05:30,245,,,
Delhi,Departure,Air Canada,AC 43,2025-08-19 22:50+05:30,2025-08-19 22:50+05:30,0,,,
Delhi,Departure,Air India,AI 2609,2025-08-19 22:55+05:30,2025-08-19 22:55+05:30,0,,,
Delhi,Departure,IndiGo,6E 9253,2025-08-19 23:05+05:30,2025-08-19 22:56+05:30,-9,,,
Delhi,Departure,Air India Express,IX 1145,2025-08-19 23:00+05:30,2025-08-19 23:00+05:30,0,,,
Delhi,Departure,Air India Express,IX 197,2025-08-19 23:00+05:30,2025-08-19 23:00+05:30,0,,,
Delhi,Departure,Malaysia,MH 191,2025-08-19 23:00+05:30,2025-08-19 23:00+05:30,0,,,
Delhi,Departure,Air India,AI 2380,2025-08-19 23:00+05:30,2025-08-19 23:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 5269,2025-08-19 23:00+05:30,2025-08-19 23:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 6061,2025-08-19 23:10+05:30,2025-08-19 23:10+05:30,0,,,
Delhi,Departure,Air India,AI 2999,2025-08-19 22:00+05:30,2025-08-19 23:11+05:30,71,,,
Delhi,Departure,IndiGo,6E 2618,2025-08-19 23:15+05:30,2025-08-19 23:15+05:30,0,,,
Delhi,Departure,IndiGo,6E 395,2025-08-19 21:00+05:30,2025-08-19 23:19+05:30,139,,,
Delhi,Departure,Thai  International,TG 316,2025-08-19 23:30+05:30,2025-08-19 23:30+05:30,0,,,
Delhi,Departure,IndiGo,6E 519,2025-08-19 23:30+05:30,2025-08-19 23:30+05:30,0,,,
Delhi,Departure,Cambodia Angkor Air,K6 761,2025-08-19 23:30+05:30,2025-08-19 23:30+05:30,0,,,
Delhi,Departure,United,UA 83,2025-08-19 23:35+05:30,2025-08-19 23:35+05:30,0,,,
Delhi,Departure,Vietnam,VN 976,2025-08-19 23:35+05:30,2025-08-19 23:35+05:30,0,,,
Delhi,Departure,Air India,AI 829,2025-08-19 22:50+05:30,2025-08-19 23:35+05:30,45,,,
Delhi,Departure,Starlight Airline,QP 1146,2025-08-19 22:30+05:30,2025-08-19 23:36+05:30,66,,,
Delhi,Departure,Air India,AI 2439,2025-08-19 23:00+05:30,2025-08-19 23:40+05:30,40,,,
Delhi,Departure,SpiceJet,SG 709,2025-08-19 19:45+05:30,2025-08-19 23:49+05:30,244,,,
Delhi,Departure,ZZ,ZZ 2350,2025-08-19 23:50+05:30,2025-08-19 23:50+05:30,0,,,
Delhi,Departure,IndiGo,6E 2158,2025-08-19 23:20+05:30,2025-08-19 23:55+05:30,35,,,
Delhi,Departure,Cathay Pacific,CX 698,2025-08-19 22:40+05:30,2025-08-19 23:55+05:30,75,,,
Delhi,Departure,Air India Express,IX 2755,2025-08-19 23:55+05:30,2025-08-19 23:55+05:30,0,,,
Delhi,Arrival,Air India,AI 2488,,,,2025-08-20 00:05+05:30,2025-08-20 00:00+05:30,-5
Delhi,Arrival,Air Astana,KC 963,,,,2025-08-20 00:10+05:30,2025-08-20 00:01+05:30,-9
Delhi,Arrival,Air India,AI 2714,,,,2025-08-19 23:45+05:30,2025-08-20 00:02+05:30,17
Delhi,Arrival,Lufthansa,LH 762,,,,2025-08-19 23:55+05:30,2025-08-20 00:02+05:30,7
Delhi,Arrival,Air India,AI 2478,,,,2025-08-20 00:20+05:30,2025-08-20 00:08+05:30,-12
Delhi,Arrival,Air India,AI 162,,,,2025-08-20 00:10+05:30,2025-08-20 00:08+05:30,-2
Delhi,Arrival,Air India,AI 2712,,,,2025-08-19 23:40+05:30,2025-08-20 00:12+05:30,32
Delhi,Arrival,ZZ,ZZ 2320,,,,2025-08-19 23:20+05:30,2025-08-20 00:12+05:30,52
Delhi,Arrival,IndiGo,6E 2385,,,,2025-08-20 01:10+05:30,2025-08-20 00:18+05:30,-52
Delhi,Arrival,Air India Express,IX 1039,,,,2025-08-20 01:30+05:30,2025-08-20 00:23+05:30,-67
Delhi,Arrival,IndiGo,6E 2359,,,,2025-08-20 00:35+05:30,2025-08-20 00:26+05:30,-9
Delhi,Arrival,IndiGo,6E 2166,,,,2025-08-20 01:10+05:30,2025-08-20 00:35+05:30,-35
Delhi,Arrival,Air India,AI 896,,,,2025-08-20 01:00+05:30,2025-08-20 00:37+05:30,-23
Delhi,Arrival,IndiGo,6E 2173,,,,2025-08-20 01:00+05:30,2025-08-20 00:37+05:30,-23
Delhi,Arrival,Air India,AI 2303,,,,2025-08-20 01:40+05:30,2025-08-20 00:43+05:30,-57
Delhi,Arrival,Air India,AI 2026,,,,2025-08-20 00:50+05:30,2025-08-20 00:50+05:30,0
Delhi,Arrival,Air India,AI 1152,,,,2025-08-20 01:00+05:30,2025-08-20 00:58+05:30,-2
Delhi,Arrival,Kuwait,KU 381,,,,2025-08-20 01:25+05:30,2025-08-20 00:58+05:30,-27
Delhi,Arrival,IndiGo,6E 2344,,,,2025-08-20 01:10+05:30,2025-08-20 01:03+05:30,-7
Delhi,Arrival,IndiGo,6E 2409,,,,2025-08-20 01:20+05:30,2025-08-20 01:05+05:30,-15
Delhi,Arrival,ITA,AZ 770,,,,2025-08-20 01:10+05:30,2025-08-20 01:10+05:30,0
Delhi,Arrival,IndiGo,6E 2278,,,,2025-08-20 01:20+05:30,2025-08-20 01:11+05:30,-9
Delhi,Arrival,IndiGo,6E 5078,,,,2025-08-20 01:20+05:30,2025-08-20 01:11+05:30,-9
Delhi,Arrival,Ethiopian,ET 688,,,,2025-08-20 01:20+05:30,2025-08-20 01:20+05:30,0
Delhi,Arrival,Air India,AI 532,,,,2025-08-20 01:45+05:30,2025-08-20 01:28+05:30,-17
Delhi,Arrival,IndiGo,6E 2335,,,,2025-08-20 02:00+05:30,2025-08-20 01:34+05:30,-26
Delhi,Arrival,Air India,AI 916,,,,2025-08-20 01:40+05:30,2025-08-20 01:40+05:30,0
Delhi,Arrival,IndiGo,6E 2035,,,,2025-08-20 01:10+05:30,2025-08-20 01:42+05:30,32
Delhi,Arrival,VietJetAir,VJ 895,,,,2025-08-19 22:55+05:30,2025-08-20 01:44+05:30,169
Delhi,Arrival,Qatar,QR 578,,,,2025-08-20 01:55+05:30,2025-08-20 01:55+05:30,0
Delhi,Arrival,KLM,KL 871,,,,2025-08-20 01:55+05:30,2025-08-20 01:55+05:30,0
Delhi,Arrival,IndiGo,6E 2776,,,,2025-08-20 02:10+05:30,2025-08-20 01:56+05:30,-14
Delhi,Arrival,IndiGo,6E 2202,,,,2025-08-20 02:10+05:30,2025-08-20 01:58+05:30,-12
Delhi,Arrival,Air India,AI 2383,,,,2025-08-20 03:00+05:30,2025-08-20 01:59+05:30,-61
Delhi,Arrival,IndiGo,6E 6076,,,,2025-08-20 02:00+05:30,2025-08-20 02:00+05:30,0
Delhi,Arrival,SpiceJet,SG 8530,,,,2025-08-20 02:10+05:30,2025-08-20 02:10+05:30,0
Delhi,Arrival,Thai  International,TG 331,,,,2025-08-20 02:15+05:30,2025-08-20 02:11+05:30,-4
Delhi,Arrival,IndiGo,6E 2279,,,,2025-08-20 02:30+05:30,2025-08-20 02:15+05:30,-15
Delhi,Arrival,Air India,AI 2988,,,,2025-08-20 01:20+05:30,2025-08-20 02:20+05:30,60
Delhi,Arrival,IndiGo,6E 651,,,,2025-08-20 00:45+05:30,2025-08-20 02:23+05:30,98
Delhi,Arrival,Air India Express,IX 1201,,,,2025-08-20 02:55+05:30,2025-08-20 02:24+05:30,-31
Delhi,Arrival,Emirates,EK 512,,,,2025-08-20 02:35+05:30,2025-08-20 02:35+05:30,0
Delhi,Arrival,Air India,AI 456,,,,2025-08-20 03:05+05:30,2025-08-20 02:40+05:30,-25
Delhi,Arrival,Air India Express,IX 1110,,,,2025-08-20 03:05+05:30,2025-08-20 02:42+05:30,-23
Delhi,Arrival,Air India,AI 2950,,,,2025-08-20 02:00+05:30,2025-08-20 02:44+05:30,44
Delhi,Arrival,Aeroflot,SU 232,,,,2025-08-20 03:20+05:30,2025-08-20 02:52+05:30,-28
Delhi,Arrival,IndiGo,6E 2007,,,,2025-08-20 02:00+05:30,2025-08-20 02:53+05:30,53
Delhi,Arrival,Air India,AI 2814,,,,2025-08-20 02:55+05:30,2025-08-20 02:55+05:30,0
Delhi,Arrival,Air India,AI 480,,,,2025-08-20 03:00+05:30,2025-08-20 02:56+05:30,-4
Delhi,Arrival,Air India Express,IX 1016,,,,2025-08-20 02:20+05:30,2025-08-20 03:00+05:30,40
Delhi,Arrival,SpiceJet,SG 530,,,,2025-08-20 03:00+05:30,2025-08-20 03:00+05:30,0
Delhi,Arrival,IndiGo,6E 2415,,,,2025-08-20 01:00+05:30,2025-08-20 03:00+05:30,120
Delhi,Arrival,Air India,AI 506,,,,2025-08-20 03:00+05:30,2025-08-20 03:00+05:30,0
Delhi,Arrival,flydubai,FZ 441,,,,2025-08-20 03:10+05:30,2025-08-20 03:07+05:30,-3
Delhi,Arrival,IndiGo,6E 1464,,,,2025-08-20 03:10+05:30,2025-08-20 03:10+05:30,0
Delhi,Arrival,Etihad,EY 218,,,,2025-08-20 03:15+05:30,2025-08-20 03:15+05:30,0
Delhi,Arrival,flynas,XY 329,,,,2025-08-20 03:25+05:30,2025-08-20 03:25+05:30,0
Delhi,Arrival,Air India Express,IX 1144,,,,2025-08-20 03:25+05:30,2025-08-20 03:25+05:30,0
Delhi,Arrival,IndiGo,6E 1346,,,,2025-08-20 02:55+05:30,2025-08-20 03:26+05:30,31
Delhi,Arrival,Air India,AI 112,,,,2025-08-20 03:40+05:30,2025-08-20 03:40+05:30,0
Delhi,Arrival,Air India,AI 2838,,,,2025-08-20 03:55+05:30,2025-08-20 03:42+05:30,-13
Delhi,Arrival,Air India,AI 2464,,,,2025-08-20 04:00+05:30,2025-08-20 03:44+05:30,-16
Delhi,Arrival,Air India,AI 2986,,,,2025-08-20 03:00+05:30,2025-08-20 03:48+05:30,48
Delhi,Arrival,SpiceJet,SG 12,,,,2025-08-20 03:55+05:30,2025-08-20 03:55+05:30,0
Delhi,Arrival,Air India,AI 926,,,,2025-08-20 01:00+05:30,2025-08-20 03:57+05:30,177
Delhi,Arrival,Air Arabia,G9 463,,,,2025-08-20 04:00+05:30,2025-08-20 03:59+05:30,-1
Delhi,Arrival,Air India,AI 2608,,,,2025-08-20 04:05+05:30,2025-08-20 04:05+05:30,0
Delhi,Arrival,Gulf Air,GF 130,,,,2025-08-20 04:05+05:30,2025-08-20 04:05+05:30,0
Delhi,Arrival,SriLankan,UL 191,,,,2025-08-20 04:15+05:30,2025-08-20 04:08+05:30,-7
Delhi,Arrival,Air India,AI 2422,,,,2025-08-20 04:10+05:30,2025-08-20 04:10+05:30,0
Delhi,Arrival,Air India Express,IX 164,,,,2025-08-20 06:00+05:30,2025-08-20 04:11+05:30,-109
Delhi,Arrival,IndiGo,6E 2418,,,,2025-08-20 04:15+05:30,2025-08-20 04:15+05:30,0
Delhi,Arrival,Air India Express,IX 1124,,,,2025-08-20 02:55+05:30,2025-08-20 04:18+05:30,83
Delhi,Arrival,IndiGo,6E 2775,,,,2025-08-20 03:15+05:30,2025-08-20 04:26+05:30,71
Delhi,Arrival,ZZ,ZZ 245,,,,2025-08-20 02:45+05:30,2025-08-20 04:27+05:30,102
Delhi,Arrival,Air India,AI 2954,,,,2025-08-20 05:00+05:30,2025-08-20 04:35+05:30,-25
Delhi,Arrival,Air India,AI 301,,,,2025-08-20 04:35+05:30,2025-08-20 04:35+05:30,0
Delhi,Arrival,IndiGo,6E 6021,,,,2025-08-20 02:00+05:30,2025-08-20 04:47+05:30,167
Delhi,Arrival,Turkish,TK 716,,,,2025-08-20 04:50+05:30,2025-08-20 04:50+05:30,0
Delhi,Arrival,IndiGo,6E 12,,,,2025-08-20 05:00+05:30,2025-08-20 05:00+05:30,0
Delhi,Arrival,Finnair,AY 121,,,,2025-08-20 05:20+05:30,2025-08-20 05:09+05:30,-11
Delhi,Arrival,Air India Express,IX 146,,,,2025-08-20 05:10+05:30,2025-08-20 05:10+05:30,0
Delhi,Arrival,Air India,AI 992,,,,2025-08-20 05:15+05:30,2025-08-20 05:15+05:30,0
Delhi,Arrival,Air India,AI 2559,,,,2025-08-20 05:55+05:30,2025-08-20 05:17+05:30,-38
Delhi,Arrival,Air India,AI 2284,,,,2025-08-20 04:40+05:30,2025-08-20 05:26+05:30,46
Delhi,Arrival,Turkmenistan,T5 531,,,,2025-08-20 05:35+05:30,2025-08-20 05:30+05:30,-5
Delhi,Arrival,IndiGo,6E 1406,,,,2025-08-20 05:40+05:30,2025-08-20 05:35+05:30,-5
Delhi,Arrival,Singapore,SQ 402,,,,2025-08-20 05:40+05:30,2025-08-20 05:40+05:30,0
Delhi,Arrival,Air India,AI 996,,,,2025-08-20 04:55+05:30,2025-08-20 05:40+05:30,45
Delhi,Arrival,Air India,AI 2906,,,,2025-08-20 05:50+05:30,2025-08-20 05:41+05:30,-9
Delhi,Arrival,Air India,AI 440,,,,2025-08-20 05:45+05:30,2025-08-20 05:45+05:30,0
Delhi,Arrival,Kuwait,KU 383,,,,2025-08-20 05:50+05:30,2025-08-20 05:46+05:30,-4
Delhi,Arrival,IndiGo,6E 2357,,,,2025-08-20 06:10+05:30,2025-08-20 05:48+05:30,-22
Delhi,Arrival,Air India,AI 2404,,,,2025-08-20 05:55+05:30,2025-08-20 05:52+05:30,-3
Delhi,Arrival,Air India Express,IX 136,,,,2025-08-20 06:25+05:30,2025-08-20 05:59+05:30,-26
Delhi,Arrival,Air India Express,IX 1146,,,,2025-08-20 04:40+05:30,2025-08-20 06:01+05:30,81
Delhi,Arrival,IndiGo,6E 2209,,,,2025-08-20 06:40+05:30,2025-08-20 06:06+05:30,-34
Delhi,Arrival,SpiceJet,SG 710,,,,2025-08-20 00:55+05:30,2025-08-20 06:15+05:30,320
Delhi,Arrival,Air India,AI 2860,,,,2025-08-20 06:35+05:30,2025-08-20 06:17+05:30,-18
Delhi,Arrival,IndiGo,6E 6402,,,,2025-08-20 06:40+05:30,2025-08-20 06:20+05:30,-20
Delhi,Arrival,Air India,AI 2720,,,,2025-08-20 06:35+05:30,2025-08-20 06:20+05:30,-15
Delhi,Arrival,IndiGo,6E 6045,,,,2025-08-20 05:15+05:30,2025-08-20 06:21+05:30,66
Delhi,Arrival,IndiGo,6E 2146,,,,2025-08-20 07:00+05:30,2025-08-20 06:32+05:30,-28
Delhi,Arrival,Air India,AI 2965,,,,2025-08-20 06:45+05:30,2025-08-20 06:35+05:30,-10
Delhi,Arrival,Air India,AI 2424,,,,2025-08-20 06:35+05:30,2025-08-20 06:35+05:30,0
Delhi,Arrival,Air India,AI 2810,,,,2025-08-20 06:55+05:30,2025-08-20 06:38+05:30,-17
Delhi,Arrival,Oman Air,WY 241,,,,2025-08-20 06:55+05:30,2025-08-20 06:46+05:30,-9
Delhi,Arrival,SpiceJet,SG 252,,,,2025-08-20 06:55+05:30,2025-08-20 06:55+05:30,0
Delhi,Arrival,Air India,AI 454,,,,2025-08-20 06:55+05:30,2025-08-20 06:55+05:30,0
Delhi,Arrival,Starlight Airline,QP 1971,,,,2025-08-20 07:10+05:30,2025-08-20 07:04+05:30,-6
Delhi,Arrival,SpiceJet,SG 160,,,,2025-08-20 07:10+05:30,2025-08-20 07:04+05:30,-6
Delhi,Arrival,IndiGo,6E 2263,,,,2025-08-20 07:25+05:30,2025-08-20 07:08+05:30,-17
Delhi,Arrival,IndiGo,6E 5197,,,,2025-08-20 07:20+05:30,2025-08-20 07:09+05:30,-11
Delhi,Arrival,Air India Express,IX 1116,,,,2025-08-20 07:25+05:30,2025-08-20 07:09+05:30,-16
Delhi,Arrival,IndiGo,6E 5082,,,,2025-08-20 07:10+05:30,2025-08-20 07:10+05:30,0
Delhi,Arrival,IndiGo,6E 2021,,,,2025-08-20 07:35+05:30,2025-08-20 07:17+05:30,-18
Delhi,Arrival,British,BA 257,,,,2025-08-20 08:00+05:30,2025-08-20 07:27+05:30,-33
Delhi,Arrival,IndiGo,6E 5161,,,,2025-08-20 07:35+05:30,2025-08-20 07:27+05:30,-8
Delhi,Arrival,IndiGo,6E 474,,,,2025-08-20 07:45+05:30,2025-08-20 07:28+05:30,-17
Delhi,Arrival,Air India,AI 2930,,,,2025-08-20 07:35+05:30,2025-08-20 07:28+05:30,-7
Delhi,Arrival,Jazeera,J9 409,,,,2025-08-20 06:55+05:30,2025-08-20 07:29+05:30,34
Delhi,Arrival,Starlight Airline,QP 1145,,,,2025-08-20 07:30+05:30,2025-08-20 07:30+05:30,0
Delhi,Arrival,Air India,AI 824,,,,2025-08-20 07:45+05:30,2025-08-20 07:32+05:30,-13
Delhi,Arrival,Air India,AI 818,,,,2025-08-20 07:35+05:30,2025-08-20 07:35+05:30,0
Delhi,Arrival,Air India,AI 2832,,,,2025-08-20 07:45+05:30,2025-08-20 07:38+05:30,-7
Delhi,Arrival,Starlight Airline,QP 1359,,,,2025-08-20 07:45+05:30,2025-08-20 07:41+05:30,-4
Delhi,Arrival,IndiGo,6E 84,,,,2025-08-20 07:55+05:30,2025-08-20 07:44+05:30,-11
Delhi,Arrival,IndiGo,6E 6304,,,,2025-08-20 07:55+05:30,2025-08-20 07:44+05:30,-11
Delhi,Arrival,Starlight Airline,QP 1405,,,,2025-08-20 07:45+05:30,2025-08-20 07:45+05:30,0
Delhi,Arrival,Air India Express,IX 1012,,,,2025-08-20 07:45+05:30,2025-08-20 07:45+05:30,0
Delhi,Arrival,SpiceJet,SG 1160,,,,2025-08-20 07:45+05:30,2025-08-20 07:45+05:30,0
Delhi,Arrival,Etihad,EY 212,,,,2025-08-20 07:55+05:30,2025-08-20 07:49+05:30,-6
Delhi,Arrival,IndiGo,6E 656,,,,2025-08-20 07:05+05:30,2025-08-20 07:50+05:30,45
Delhi,Arrival,Air India,AI 2528,,,,2025-08-20 07:55+05:30,2025-08-20 07:53+05:30,-2
Delhi,Arrival,Air India,AI 527,,,,2025-08-20 07:55+05:30,2025-08-20 07:54+05:30,-1
Delhi,Arrival,IndiGo,6E 762,,,,2025-08-20 07:55+05:30,2025-08-20 07:55+05:30,0
Delhi,Arrival,IndiGo,6E 2165,,,,2025-08-20 08:15+05:30,2025-08-20 08:07+05:30,-8
Delhi,Arrival,SpiceJet,SG 185,,,,2025-08-20 08:35+05:30,2025-08-20 08:08+05:30,-27
Delhi,Arrival,SpiceJet,SG 937,,,,2025-08-20 08:10+05:30,2025-08-20 08:10+05:30,0
Delhi,Arrival,IndiGo,6E 2215,,,,2025-08-20 08:30+05:30,2025-08-20 08:20+05:30,-10
Delhi,Arrival,Air India,AI 478,,,,2025-08-20 08:20+05:30,2025-08-20 08:20+05:30,0
Delhi,Arrival,Starlight Airline,QP 1351,,,,2025-08-20 08:25+05:30,2025-08-20 08:25+05:30,0
Delhi,Arrival,IndiGo,6E 6024,,,,2025-08-20 08:35+05:30,2025-08-20 08:27+05:30,-8
Delhi,Arrival,Air India,AI 830,,,,2025-08-20 08:55+05:30,2025-08-20 08:30+05:30,-25
Delhi,Arrival,IndiGo,6E 5045,,,,2025-08-20 08:45+05:30,2025-08-20 08:39+05:30,-6
Delhi,Arrival,Virgin Atlantic,VS 300,,,,2025-08-20 09:20+05:30,2025-08-20 08:40+05:30,-40
Delhi,Arrival,Air India,AI 2466,,,,2025-08-20 08:55+05:30,2025-08-20 08:43+05:30,-12
Delhi,Arrival,IndiGo,6E 72,,,,2025-08-20 08:45+05:30,2025-08-20 08:45+05:30,0
Delhi,Arrival,Air India,AI 2946,,,,2025-08-20 08:45+05:30,2025-08-20 08:45+05:30,0
Delhi,Arrival,IndiGo,6E 2432,,,,2025-08-20 08:45+05:30,2025-08-20 08:45+05:30,0
Delhi,Arrival,Qatar,QR 570,,,,2025-08-20 08:45+05:30,2025-08-20 08:45+05:30,0
Delhi,Arrival,Air India,AI 2428,,,,2025-08-20 08:45+05:30,2025-08-20 08:45+05:30,0
Delhi,Arrival,IndiGo,6E 2004,,,,2025-08-20 08:55+05:30,2025-08-20 08:47+05:30,-8
Delhi,Arrival,Emirates,EK 510,,,,2025-08-20 09:05+05:30,2025-08-20 08:51+05:30,-14
Delhi,Arrival,IndiGo,6E 2026,,,,2025-08-20 08:55+05:30,2025-08-20 08:55+05:30,0
Delhi,Arrival,Ethiopian,ET 686,,,,2025-08-20 08:25+05:30,2025-08-20 08:57+05:30,32
Delhi,Arrival,Air India Express,IX 1182,,,,2025-08-20 09:05+05:30,2025-08-20 08:59+05:30,-6
Delhi,Arrival,IndiGo,6E 1808,,,,2025-08-20 09:10+05:30,2025-08-20 09:04+05:30,-6
Delhi,Arrival,Air India,AI 154,,,,2025-08-20 08:30+05:30,2025-08-20 09:10+05:30,40
Delhi,Arrival,Cathay Dragon,KA 4577,,,,2025-08-20 09:10+05:30,2025-08-20 09:10+05:30,0
Delhi,Arrival,Air India,AI 216,,,,2025-08-20 09:15+05:30,2025-08-20 09:13+05:30,-2
Delhi,Arrival,Air India Express,IX 1165,,,,2025-08-20 09:15+05:30,2025-08-20 09:15+05:30,0
Delhi,Arrival,Air India,AI 2778,,,,2025-08-20 10:00+05:30,2025-08-20 09:18+05:30,-42
Delhi,Arrival,Air India Express,IX 128,,,,2025-08-20 09:20+05:30,2025-08-20 09:20+05:30,0
Delhi,Arrival,Air India,AI 2914,,,,2025-08-20 09:35+05:30,2025-08-20 09:26+05:30,-9
Delhi,Arrival,Air India,AI 2654,,,,2025-08-20 09:35+05:30,2025-08-20 09:26+05:30,-9
Delhi,Arrival,SpiceJet,SG 2953,,,,2025-08-20 09:30+05:30,2025-08-20 09:30+05:30,0
Delhi,Arrival,IndiGo,6E 375,,,,2025-08-20 09:45+05:30,2025-08-20 09:30+05:30,-15
Delhi,Arrival,IndiGo,6E 2368,,,,2025-08-20 10:00+05:30,2025-08-20 09:32+05:30,-28
Delhi,Arrival,SpiceJet,SG 165,,,,2025-08-20 09:35+05:30,2025-08-20 09:35+05:30,0
Delhi,Arrival,Air India,AI 444,,,,2025-08-20 09:35+05:30,2025-08-20 09:35+05:30,0
Delhi,Arrival,IndiGo,6E 5602,,,,2025-08-20 09:35+05:30,2025-08-20 09:35+05:30,0
Delhi,Arrival,IndiGo,6E 2555,,,,2025-08-20 08:55+05:30,2025-08-20 09:38+05:30,43
Delhi,Arrival,Air India,AI 496,,,,2025-08-20 09:40+05:30,2025-08-20 09:40+05:30,0
Delhi,Arrival,IndiGo,6E 2994,,,,2025-08-20 08:50+05:30,2025-08-20 09:40+05:30,50
Delhi,Arrival,Saudi Arabian,SV 756,,,,2025-08-20 09:45+05:30,2025-08-20 09:44+05:30,-1
Delhi,Arrival,Air India,AI 2470,,,,2025-08-20 10:00+05:30,2025-08-20 09:44+05:30,-16
Delhi,Arrival,IndiGo,6E 5311,,,,2025-08-20 09:45+05:30,2025-08-20 09:45+05:30,0
Delhi,Arrival,IndiGo,6E 6074,,,,2025-08-20 10:10+05:30,2025-08-20 09:46+05:30,-24
Delhi,Arrival,IndiGo,6E 5046,,,,2025-08-20 09:55+05:30,2025-08-20 09:55+05:30,0
Delhi,Arrival,Air India Express,IX 2511,,,,2025-08-20 09:55+05:30,2025-08-20 09:55+05:30,0
Delhi,Arrival,Bhutan,B3 773,,,,2025-08-20 09:55+05:30,2025-08-20 09:55+05:30,0
Delhi,Arrival,Air India,AI 2030,,,,2025-08-20 10:20+05:30,2025-08-20 09:58+05:30,-22
Delhi,Arrival,Air India,AI 142,,,,2025-08-20 10:00+05:30,2025-08-20 09:58+05:30,-2
Delhi,Arrival,IndiGo,6E 2056,,,,2025-08-20 10:05+05:30,2025-08-20 09:58+05:30,-7
Delhi,Arrival,Starlight Airline,QP 1607,,,,2025-08-20 10:10+05:30,2025-08-20 10:01+05:30,-9
Delhi,Arrival,Air India Express,IX 1198,,,,2025-08-20 10:15+05:30,2025-08-20 10:02+05:30,-13
Delhi,Arrival,IndiGo,6E 2078,,,,2025-08-20 10:20+05:30,2025-08-20 10:02+05:30,-18
Delhi,Arrival,IndiGo,6E 404,,,,2025-08-20 10:40+05:30,2025-08-20 10:09+05:30,-31
Delhi,Arrival,Air India Express,IX 3306,,,,2025-08-20 10:35+05:30,2025-08-20 10:10+05:30,-25
Delhi,Arrival,IndiGo,6E 2472,,,,2025-08-20 08:45+05:30,2025-08-20 10:14+05:30,89
Delhi,Arrival,IndiGo,6E 5009,,,,2025-08-20 10:15+05:30,2025-08-20 10:15+05:30,0
Delhi,Arrival,Air India,AI 138,,,,2025-08-20 08:55+05:30,2025-08-20 10:15+05:30,80
Delhi,Arrival,IndiGo,6E 7484,,,,2025-08-20 10:25+05:30,2025-08-20 10:15+05:30,-10
Delhi,Arrival,IndiGo,6E 333,,,,2025-08-20 10:15+05:30,2025-08-20 10:15+05:30,0
Delhi,Arrival,Air India,AI 2794,,,,2025-08-20 09:45+05:30,2025-08-20 10:17+05:30,32
Delhi,Arrival,Air India,AI 2500,,,,2025-08-20 10:20+05:30,2025-08-20 10:20+05:30,0
Delhi,Arrival,IndiGo,6E 2321,,,,2025-08-20 10:25+05:30,2025-08-20 10:24+05:30,-1
Delhi,Arrival,Starlight Airline,QP 1410,,,,2025-08-20 09:20+05:30,2025-08-20 10:24+05:30,64
Delhi,Arrival,Air India,AI 2830,,,,2025-08-20 10:25+05:30,2025-08-20 10:25+05:30,0
Delhi,Arrival,SpiceJet,SG 128,,,,2025-08-20 08:05+05:30,2025-08-20 10:27+05:30,142
Delhi,Arrival,Air India,AI 2970,,,,2025-08-20 09:55+05:30,2025-08-20 10:29+05:30,34
Delhi,Arrival,IndiGo,6E 301,,,,2025-08-20 09:10+05:30,2025-08-20 10:30+05:30,80
Delhi,Arrival,Thai  International,TG 323,,,,2025-08-20 10:35+05:30,2025-08-20 10:34+05:30,-1
Delhi,Arrival,Air India,AI 2618,,,,2025-08-20 10:55+05:30,2025-08-20 10:35+05:30,-20
Delhi,Arrival,Air India Express,IX 1156,,,,2025-08-20 10:45+05:30,2025-08-20 10:44+05:30,-1
Delhi,Arrival,Air India,AI 3420,,,,2025-08-20 10:45+05:30,2025-08-20 10:45+05:30,0
Delhi,Arrival,Air India,AI 2536,,,,2025-08-20 10:45+05:30,2025-08-20 10:45+05:30,0
